Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,BND,SPY,TSLA,BND,SPY,TSLA,BND,SPY,TSLA,BND,SPY,TSLA,BND,SPY,TSLA
Date,,,,,,,,,,,,,,,
2019-10-09,73.06734466552734,268.7223815917969,16.302000045776367,73.17090861788333,269.6726467596797,16.48666763305664,73.00692358040409,267.6060572268481,16.043333053588867,73.17090861788333,268.24264563743833,16.08799934387207,3187900,62359400,103416000
2019-10-10,72.84292602539062,270.539794921875,16.31599998474121,73.0069044351817,271.4347067349372,16.618667602539062,72.79977000010167,268.4732060567258,16.10533332824707,72.98964597587711,268.6392652001407,16.351999282836914,3683300,55296300,94249500
2019-10-11,72.57537841796875,273.3444519042969,16.525999069213867,72.6444254320701,275.61401116833105,16.738666534423828,72.46318195856833,273.2153041869933,16.45400047302246,72.6271669708876,273.33521701193246,16.476667404174805,3411200,98720400,127131000
2019-10-14,72.69617462158203,273.0401306152344,17.130666732788086,72.71343307341944,273.70439558984225,17.23666763305664,72.64438609670555,272.68954241263964,16.475332260131836,72.70480055515968,273.02166082235755,16.52666664123535,1600400,40394800,153075000
2019-10-15,72.5063247680664,275.7432861328125,17.19266700744629,72.69620072988111,276.4998155444127,17.333332061767578,72.4718012673106,273.98113852269637,16.941333770751953,72.65304470776523,274.10107954589756,17.18000030517578,2408500,46754500,96492000
2019-10-16,72.58399200439453,275.3004455566406,17.316667556762695,72.62714802312027,276.001621935272,17.47333335876465,72.51494500830692,274.8576210271227,17.128000259399414,72.54084257035275,275.2727690235458,17.159332275390625,2549900,48928200,100261500
2019-10-17,72.58399200439453,276.1123046875,17.46466636657715,72.67892997784399,276.99798182671105,17.652000427246094,72.51494500830692,275.41112836824163,17.344667434692383,72.56673354771462,276.4813344825739,17.5,2420600,45736600,71539500
2019-10-18,72.6185302734375,274.9037170410156,17.1299991607666,72.70483574376003,276.2230119374925,17.520000457763672,72.60989775099966,274.03648153371097,17.00666618347168,72.6185302734375,275.56798193692623,17.3799991607666,2467600,64304000,86247000
2019-10-21,72.44595336914062,276.7673034667969,16.899999618530273,72.57540834310191,276.9702740544683,17.299999237060547,72.44595336914062,275.79859684459933,16.678667068481445,72.5408914065045,276.2414494418366,17.222000122070312,2328000,39048600,75304500
2019-10-22,72.57537841796875,275.8631896972656,17.038667678833008,72.61853444795351,277.6068672792461,17.222000122070312,72.47181448150242,275.7709252184723,16.72333335876465,72.59264346383694,277.3116322091738,16.954666137695312,4545600,48594700,69012000
2019-10-23,72.60990142822266,276.6658020019531,16.978666305541992,72.71347194866605,276.7211550511602,17.076000213623047,72.60127549003327,275.39262555986545,16.75666618347168,72.6875809647266,275.60483101860086,16.96666717529297,4250400,34352200,78916500
2019-10-24,72.6185302734375,277.117919921875,19.978666305541992,72.73072672638826,277.76374317281835,20.32866668701172,72.60127181324712,276.27836095771596,19.280000686645508,72.65305377850358,277.6161256253122,19.891332626342773,2353700,35453100,445813500
2019-10-25,72.49771881103516,278.2527160644531,21.875333786010742,72.66170385354089,278.8062748329539,22.0,72.45456277310622,276.48133363628455,19.74066734313965,72.66170385354089,276.53668669761777,19.847999572753906,2157500,45205400,450091500
2019-10-28,72.34232330322266,279.8211364746094,21.847333908081055,72.36821427671941,280.32857714369413,22.722667694091797,72.29054135622916,279.4613415286939,21.50666618347168,72.35958175732617,279.4890180629951,21.836000442504883,2861600,42147000,283054500
2019-10-29,72.35960388183594,279.73809814453125,21.08133316040039,72.4372834107603,280.67915659175736,21.6200008392334,72.34234542245552,279.41518648430997,20.983333587646484,72.4372834107603,279.54436241046704,21.332666397094727,2729800,44284900,190264500
2019-10-30,72.59263610839844,280.5960998535156,21.000667572021484,72.60126863045784,280.9743363888598,21.252666473388672,72.40276013120175,278.61251191335873,20.6646671295166,72.44591615681372,279.94104170022416,20.866666793823242,2831800,49643900,144627000
2019-10-31,72.93788146972656,279.8487854003906,20.994667053222656,72.94650740910085,280.58687316755993,21.266666412353516,72.75663797256836,278.3726661763909,20.866666793823242,72.7911548994386,280.58687316755993,20.873332977294922,3058400,69053800,76005000
2019-11-01,72.87299346923828,282.4412841796875,20.887332916259766,72.96813974531854,282.48740234707446,21.09866714477539,72.75189940861456,281.14963763082056,20.65333366394043,72.87299346923828,281.3157249747862,21.08799934387207,2771900,71141500,95758500
2019-11-04,72.66539001464844,283.5760498046875,21.1646671295166,72.7086341138342,284.1572851199873,21.46266746520996,72.62213931633264,283.19778510496593,20.617332458496094,72.69998925347507,284.01890246281334,20.98666763305664,2444500,60606900,131805000
2019-11-05,72.41455078125,283.2624206542969,21.148000717163086,72.48374925918874,284.0835381501003,21.567333221435547,72.32805598339161,282.96718549927715,21.07466697692871,72.47509779966389,283.77906809799435,21.308000564575195,2890600,42933200,104151000
2019-11-06,72.57026672363281,283.326904296875,21.77199935913086,72.6048659734089,283.6036695558117,21.781333923339844,72.4232248614335,282.36740447395516,20.96666717529297,72.44052118675548,283.2623163514019,21.200000762939453,3147000,46487100,119113500
2019-11-07,72.19831848144531,284.3233947753906,22.369333267211914,72.32806399216446,285.6796013667575,22.766666412353516,72.01667740609082,283.84365876031245,21.868000030517578,72.32806399216446,284.68321790308,21.94266700744629,3767100,54272300,217009500
2019-11-08,72.1291275024414,285.0244445800781,22.47599983215332,72.30211713531638,285.0797976281755,22.497333526611328,72.12047604105821,283.2622974685467,22.166667938232422,72.1810230724776,283.9726803559043,22.299999237060547,2130600,49032100,91038000
2019-11-11,72.1723861694336,284.4801940917969,23.006000518798828,72.2502295330725,284.6554881742981,23.279333114624023,72.12048399454211,283.4837826591405,22.799999237060547,72.22428174519285,283.6221934701871,22.93000030517578,1926100,35797300,149800500
2019-11-12,72.21561431884766,285.0798645019531,23.32866668701172,72.26751648226563,285.9932181649754,23.357999801635742,72.12046805156726,284.2956585963995,22.93600082397461,72.19831799712884,284.84921736238846,23.126667022705078,3072600,46484600,110391000
2019-11-13,72.3453598022461,285.172119140625,23.073999404907227,72.40590682693596,285.57806034465347,23.755332946777344,72.30210909926872,283.8435894101986,23.011999130249023,72.36266272308934,284.0742365417981,23.666667938232422,2690800,53917700,126301500
2019-11-14,72.55294036865234,285.5872497558594,23.290000915527344,72.62213884585732,285.6703074947429,23.589332580566406,72.54429550834922,284.24027847249533,22.860666275024414,72.59619106668795,284.88610166385433,23.073999404907227,2299700,51219900,96973500
2019-11-15,72.52700805664062,287.6539001464844,23.47800064086914,72.58755508732477,287.7000183132412,23.520000457763672,72.48376394851275,286.2423407506653,23.224000930786133,72.50106027193762,286.9434889232809,23.375999450683594,2342200,62023600,72135000
2019-11-18,72.63081359863281,287.86602783203125,23.332666397094727,72.69136063582263,288.1059098301834,23.543333053588867,72.61351067421737,286.95267430855057,23.073333740234375,72.64810992391614,287.4139685172037,23.527999877929688,3553000,49228000,66006000
2019-11-19,72.70867156982422,287.7830505371094,23.968000411987305,72.74327082647471,288.48422687130335,23.999332427978516,72.63082819171069,287.12802052526297,23.18666648864746,72.63947965565667,288.4749919758,23.450000762939453,3712600,67804700,115872000
2019-11-20,72.90757751464844,286.7127990722656,23.481332778930664,72.91622897406965,287.7092103533477,24.079999923706055,72.78648347927138,285.1351807249112,23.30466651916504,72.8383790375387,287.18332818584133,24.0,4924100,79406200,100876500
2019-11-21,72.7865219116211,286.2514953613281,23.655332565307617,72.82112116844488,286.9342299291102,24.055999755859375,72.71732339797352,285.43964121220876,23.600000381469727,72.81246970445557,286.82352382491956,23.634000778198242,2779600,54664700,91650000
2019-11-22,72.8297348022461,286.8880920410156,22.202667236328125,72.8729855045123,287.1464156767683,22.733333587646484,72.76918777855178,285.8640323920133,22.0,72.86433404423293,287.0080330424659,22.67733383178711,3119700,44850200,253059000
2019-11-25,72.89897155761719,289.1115417480469,22.422666549682617,72.92491935294704,289.1115417480469,22.971332550048828,72.85572743177879,287.8291584269258,22.297332763671875,72.88167522710864,287.8291584269258,22.954666137695312,3444700,48647200,185092500
2019-11-26,73.0200424194336,289.7666320800781,21.92799949645996,73.0373453435671,289.9511610729594,22.366666793823242,72.95949538323036,288.82560178879476,21.80666732788086,73.00274609443211,289.1485134487513,22.351333618164062,3207400,37569000,119211000
2019-11-27,72.90757751464844,291.05828857421875,22.086000442504883,72.95947307291576,291.05828857421875,22.261999130249023,72.890274595806,290.0342004928465,21.904666900634766,72.92487383436088,290.25561276766325,22.07466697692871,2293000,44444600,83334000
2019-11-29,72.90757751464844,289.9787902832031,21.996000289916992,72.92487383436088,290.7353196133145,22.083999633789062,72.82108271782626,289.7481431573277,21.833332061767578,72.90757751464844,290.48620269806236,22.073999404907227,2535100,36592700,36984000
2019-12-02,72.71691131591797,287.5154724121094,22.32466697692871,72.71691131591797,290.30167934039736,22.42533302307129,72.60422805430295,287.0818547229395,21.91266632080078,72.66490467413497,290.2370913929293,21.959999084472656,3745800,75767800,91117500
2019-12-03,73.1069564819336,285.5872497558594,22.413333892822266,73.18497303878945,285.6703074947429,22.527332305908203,72.92492666694187,283.3546014243404,22.145999908447266,72.95959995740515,284.7569257635162,22.174667358398438,3393600,73941700,98605500
2019-12-04,72.95960998535156,287.34942626953125,22.20199966430664,73.05495989391746,287.9583381004117,22.52400016784668,72.86426007678567,286.297689947224,22.190000534057617,73.0376265529304,286.6482781063826,22.516666412353516,3876800,49080000,82995000
2019-12-05,72.88158416748047,287.86602783203125,22.024667739868164,72.92492081714276,288.0782333038708,22.294666290283203,72.79490425490243,286.53749825869716,21.816667556762695,72.84691087979857,288.0597916713837,22.18866729736328,2850000,40709000,55869000
2019-12-06,72.78626251220703,290.4954528808594,22.392667770385742,72.89894578094102,290.9013940961772,22.590667724609375,72.69958256600734,289.7942765716434,22.31800079345703,72.73425586713842,289.80351146681784,22.333332061767578,4121700,48927000,114186000
2019-12-09,72.80357360839844,289.5821228027344,22.635332107543945,72.89025352810997,290.78147675599456,22.963333129882812,72.79491024570505,289.5082999456648,22.338666915893555,72.88159016541658,290.0987701815391,22.439332962036133,2795100,34838500,135346500
2019-12-10,72.75157928466797,289.2591552734375,23.256000518798828,72.85559917386846,290.2001853555082,23.381999969482422,72.72557596568163,288.5948904639861,22.62066650390625,72.84692919645464,289.52671380707955,22.663999557495117,2700500,52649800,132424500
2019-12-11,72.99427795410156,290.08026123046875,23.51333236694336,73.02895124680036,290.338584859926,23.812667846679688,72.84692142007245,289.1761144497864,23.4060001373291,72.87292473628295,289.7204382348869,23.458667755126953,2581800,53429100,103467000
2019-12-12,72.64753723144531,292.5805969238281,23.978666305541992,72.95092682907186,293.3740097943602,24.182666778564453,72.56085732351761,289.84974190070847,23.548667907714844,72.94225685430318,290.08959584833315,23.661333084106445,4645900,96389600,116458500
2019-12-13,72.97692108154297,292.7557067871094,23.892667770385742,73.01159436306068,294.0012065409204,24.347333908081055,72.69087146896096,291.5563251831897,23.642667770385742,72.83822795547208,292.3405308174528,24.06999969482422,3877700,81503900,98563500
2019-12-16,72.77758026123047,294.7669677734375,25.433332443237305,72.8729301699482,295.3666445494561,25.573999404907227,72.76024692021582,292.69114405672315,24.166667938232422,72.85559682893356,294.50864417045284,24.170000076293945,2876500,82749700,272613000
2019-12-17,72.78626251220703,294.8316955566406,25.266000747680664,72.89894578094102,295.4590491535734,25.700000762939453,72.76025918967272,294.748665947209,25.059999465942383,72.88161243700348,295.15460725232424,25.266000747680664,3282700,61097700,127452000
2019-12-18,72.69087982177734,294.8500671386719,26.209999084472656,72.80356303971904,295.4589789516655,26.347999572753906,72.63887320015087,294.7947140788695,25.371999740600586,72.80356303971904,295.22833181743306,25.375333786010742,3786100,48133000,211815000
2019-12-19,72.74288940429688,296.0586242675781,26.93600082397461,72.80356600308185,296.1324471095464,27.123332977294922,72.66487946868189,294.7854477176907,26.433332443237305,72.70821611738357,295.04377135425017,26.488000869750977,3240600,85310500,271606500
2019-12-20,72.76023864746094,297.35662841796875,27.03933334350586,72.77757198650481,298.50625365643975,27.53333282470703,72.6562187734354,296.1142850778422,26.679332733154297,72.69956204092624,297.1062867141395,27.3526668548584,3646300,147142100,221290500
2019-12-23,72.71417999267578,297.8109436035156,27.947999954223633,72.8010600652748,298.209600362218,28.134000778198242,72.65336791866784,297.6626002830134,27.333332061767578,72.7923707324111,298.15397515372905,27.45199966430664,4192500,52990000,199794000
2019-12-24,72.78372192382812,297.82025146484375,28.350000381469727,72.80110059923156,298.089097232889,28.364667892456055,72.63603632301223,297.51428449624336,27.512666702270508,72.65340837039301,298.04275231939096,27.890666961669922,1682800,20270000,120820500
2019-12-26,72.85321044921875,299.4056396484375,28.729333877563477,72.85321044921875,299.4149199489795,28.898666381835938,72.73158625505482,298.200388909147,28.42333221435547,72.81845973259742,298.2096409160898,28.527332305908203,2036400,30911200,159508500
2019-12-27,72.95744323730469,299.3314208984375,28.691999435424805,72.96612594313966,300.20292024552367,29.020666122436523,72.91400319605097,298.7937011045484,28.407333374023438,72.94006456959531,300.14729503559016,29.0,1940300,42528800,149185500
2019-12-30,72.93136596679688,297.68109130859375,27.64666748046875,72.93136596679688,299.55390071333636,28.600000381469727,72.74024704242134,297.1897165060169,27.284000396728516,72.76630841265352,299.4148377113979,28.586000442504883,2562000,49729100,188796000
2019-12-31,72.85321044921875,298.40423583984375,27.8886661529541,72.90533321014,298.65457752738365,28.086000442504883,72.77501967981539,296.8188610909824,26.80533218383789,72.84452111305805,297.1711728781939,27.0,5931300,57077300,154285500
2020-01-02,72.94876861572266,301.1949157714844,28.68400001525879,73.07039280213851,301.2134763683978,28.713333129882812,72.91401790131512,299.02544795208075,28.11400032043457,72.9574579513298,299.96185270123607,28.299999237060547,5511000,59151200,142981500
2020-01-03,73.2093734741211,298.91424560546875,29.534000396728516,73.22675214164228,300.05461904887477,30.266666412353516,73.0616879402893,297.6997146432644,29.128000259399414,73.13118935433472,297.7553398557625,29.366666793823242,5368300,77709700,266677500
2020-01-06,73.12249755859375,300.0545654296875,30.1026668548584,73.24412171506842,300.1380032335245,30.104000091552734,73.07037481382444,297.0135701240249,29.333332061767578,73.23543900961982,297.1341008274313,29.364667892456055,3710400,55653900,151995000
2020-01-07,73.06167602539062,299.21087646484375,31.270666122436523,73.14854946477026,299.96184498710954,31.441999435424805,73.0356146563786,298.75656625604176,30.224000930786133,73.14854946477026,299.4797221772456,30.760000228881836,3029900,40496400,268231500
2020-01-08,72.94876861572266,300.8055419921875,32.80933380126953,73.14857693853968,302.0386050732806,33.232666015625,72.88795652251473,299.15526158717347,31.215333938598633,73.08776484533175,299.40557500537017,31.579999923706055,3674400,68296000,467164500
2020-01-09,73.03559112548828,302.8451232910156,32.089332580566406,73.06165248610377,302.91930907363286,33.253334045410156,72.85315497316347,301.79746838683934,31.524667739868164,72.8965949928669,302.3908414734329,33.13999938964844,5886600,48473300,426606000
2020-01-10,73.15723419189453,301.9736633300781,31.876667022705078,73.18329555926601,303.59613093835384,32.3293342590332,73.061671426187,301.5008491524502,31.579999923706055,73.11380078894811,303.43853564367447,32.11933135986328,4525700,53029300,194392500
2020-01-13,73.11383056640625,304.0504455566406,34.990665435791016,73.13120260905639,304.05969756061086,35.04199981689453,73.06170118241413,302.16838423524933,32.79999923706055,73.13120260905639,302.6041338167335,32.900001525878906,3735700,47086800,397764000
2020-01-14,73.21807098388672,303.5869445800781,35.861331939697266,73.22676031861761,304.67166445689605,36.49399948120117,73.1311975206389,303.02138389309096,34.99333190917969,73.14856956208031,303.60547688534484,36.284000396728516,3492300,62832800,434943000
2020-01-15,73.33100128173828,304.2729187011719,34.56666564941406,73.33100128173828,305.0424194018251,35.85599899291992,73.24412120370343,303.4106999141106,34.452667236328125,73.32231194833092,303.4941377038016,35.31733322143555,2594300,72056600,260532000
2020-01-16,73.2875747680664,306.8040771484375,34.232666015625,73.34838685710214,306.8040771484375,34.297332763671875,73.24413472103205,305.44120288993213,32.81133270263672,73.2962641030774,305.6729840339392,32.91666793823242,4784100,54050300,326050500
2020-01-17,73.27888488769531,307.7590637207031,34.03333282470703,73.28757422264164,307.97228429950644,34.37799835205078,73.19201142229373,306.7392208646833,33.54399871826172,73.20938346416582,307.5272825394987,33.840667724609375,3090600,95846000,204436500
2020-01-21,73.46131896972656,307.1563415527344,36.47999954223633,73.48738034577028,307.9722156557004,36.571998596191406,73.33969479617565,306.71133989191287,35.227333068847656,73.4005068829511,306.7854974041848,35.349998474121094,2910600,77742400,267052500
2020-01-22,73.52212524414062,307.1933898925781,37.97066879272461,73.52212524414062,308.6860748629666,39.633331298828125,73.46131316217273,307.03579459176376,37.27333450317383,73.48737453615614,308.02779617917,38.125999450683594,4192100,48914900,470535000
2020-01-23,73.65243530273438,307.545654296875,38.14666748046875,73.69587534269142,307.962871522679,38.79999923706055,73.60031255720152,305.4039995640655,37.040000915527344,73.65243530273438,306.5350922696105,37.616668701171875,3104800,51963000,294765000
2020-01-24,73.7653579711914,304.8106689453125,37.654666900634766,73.84354206958122,308.2966656305312,38.25733184814453,73.6697952100364,303.50342018835545,36.95066833496094,73.69585657616634,308.2132278324604,38.04199981689453,4548400,87578400,215304000
2020-01-27,74.0086669921875,299.9247741699219,37.201332092285156,74.01734970268139,301.4267113250342,37.62933349609375,73.9304762015796,299.145992989256,35.95199966430664,73.99128831515317,299.4890245254738,36.132667541503906,3208600,84062500,204121500
2020-01-28,73.8783187866211,303.0677795410156,37.793331146240234,73.96519224698984,303.9578112508608,38.45399856567383,73.82619603600388,300.01753162979446,37.2053337097168,73.95650291254692,301.37112564800043,37.89933395385742,3993400,63834000,176827500
2020-01-29,74.08679962158203,302.8173828125,38.732666015625,74.1302396559286,304.68091200775257,39.31999969482422,73.96517547903402,302.6134143021062,37.82866668701172,73.9912368484345,304.4491308956502,38.37933349609375,4177500,53888900,267022500
2020-01-30,74.10420227050781,303.8001403808594,42.72066879272461,74.23450915968431,304.01338919524386,43.391998291015625,74.04339017955185,299.9618597770934,41.20000076293945,74.15632502617841,300.7220803414687,42.16133117675781,4795700,75491800,435085500
2020-01-31,74.2953109741211,298.2837219238281,43.371334075927734,74.34744035060197,303.32728056022256,43.53333282470703,74.1736868090322,297.35659759057313,42.167999267578125,74.19106547719913,303.1696569743899,42.66666793823242,6264000,113845600,235789500
2020-02-03,74.22830963134766,300.49957275390625,52.0,74.26313487494261,302.3909145575543,52.409332275390625,74.08030068551007,299.66516640610627,44.90133285522461,74.19348438775269,299.78569711180046,44.91266632080078,6030800,69083000,705975000
2020-02-04,74.00190734863281,305.07952880859375,59.137332916259766,74.03673257268828,305.96030823676443,64.59933471679688,73.93225690052188,303.8371856055245,55.59199905395508,74.02802460611633,304.1616847787236,58.86399841308594,4180900,62573200,914082000
2020-02-05,73.88008117675781,308.60260009765625,48.97999954223633,73.9497316802942,308.81584888560207,56.39866638183594,73.85396389849107,306.57222378456345,46.94066619873047,73.90619845502457,308.05560012188914,54.88399887084961,3537200,65951100,726357000
2020-02-06,73.94969940185547,309.6410827636719,49.930667877197266,73.96710869902175,309.83577100662836,53.05533218383789,73.87134095902044,308.5470542372371,45.79999923706055,73.9235821349887,309.5761772514873,46.66133117675781,3435700,50359700,598212000
2020-02-07,74.17604064941406,307.9907531738281,49.871334075927734,74.2021645539981,309.65028556560486,51.31666564941406,74.0976888623626,307.43447284589274,48.66666793823242,74.14992338706358,308.565565805044,48.70333480834961,4169700,64139400,255952500
2020-02-10,74.28924560546875,310.2900085449219,51.41866683959961,74.3414801451436,310.35491404780646,54.66600036621094,74.23700442355843,307.0543532223912,50.15999984741211,74.30665490461521,307.0914461231243,53.33333206176758,2785500,42070000,370338000
2020-02-11,74.1673355102539,310.8277282714844,51.62533187866211,74.2805125220317,312.45944793843125,52.23400115966797,74.15862754250693,310.2899802874024,50.53333282470703,74.254395261024,311.6621345536354,51.25266647338867,3799400,54864500,175462500
2020-02-12,74.08027648925781,312.83038330078125,51.15266799926758,74.11510172147808,313.0436038429177,52.650001525878906,74.04545789927141,311.9125107414064,50.891334533691406,74.08898445787135,312.28335490884035,51.858001708984375,4127500,43992700,180337500
2020-02-13,74.14990997314453,312.4966125488281,53.599998474121094,74.2021511306285,313.47936235233453,54.53333282470703,74.08896749127354,311.1059256615722,49.0,74.12379271551873,311.3840517215845,49.45600128173828,2852500,54501900,394339500
2020-02-14,74.22830963134766,312.9971923828125,53.33533477783203,74.29795347630153,313.11772307766057,54.198001861572266,74.2196016598899,311.69922392596857,52.366668701171875,74.28054417562207,312.91375458490006,52.4813346862793,3069000,64582200,235405500
2020-02-18,74.34148406982422,312.19061279296875,57.22666549682617,74.41113455455803,313.06211200193417,57.33333206176758,74.28054155624109,310.78136558174384,55.490665435791016,74.37630931219113,311.98664429100677,56.106666564941406,3645200,57226200,245725500
2020-02-19,74.3327407836914,313.68328857421875,61.16133117675781,74.37627397652666,314.3693516254217,62.98533248901367,74.28050626607522,312.88597511402,60.06800079345703,74.3153314918969,313.17338143512364,61.56666564941406,3109600,48814700,381345000
2020-02-20,74.51556396484375,312.39453125,59.96066665649414,74.51556396484375,313.961373515523,60.79999923706055,74.39367900257312,309.36281680680383,57.3293342590332,74.41980290211592,313.1269390452495,60.79666519165039,8404000,74163400,264523500
2020-02-21,74.69840240478516,309.1774597167969,60.06666564941406,74.81157940713881,311.3376471518898,60.87066650390625,74.6374599200974,308.3430251094574,58.6966667175293,74.66357717893034,311.02242824641144,60.46533203125,6561500,113788200,214722000
2020-02-24,74.93346405029297,298.92352294921875,55.58599853515625,75.03793972740259,309.25167617579024,57.56666564941406,74.92475608330902,297.82949442918135,54.813331604003906,75.02052379343466,299.59105378619194,55.93333435058594,6314500,161088400,227883000
2020-02-25,74.99443054199219,289.86541748046875,53.32733154296875,75.09019828277509,300.953816597268,57.106666564941406,74.93348803806077,288.97538604168346,52.46666717529297,74.95089733536913,300.33265913765354,56.599998474121094,7928900,218913200,259357500
2020-02-26,74.95088958740234,288.7992248535156,51.91999816894531,75.12501575365968,294.92750301025507,54.22066879272461,74.8725377942621,288.05753671707373,51.740665435791016,74.94218826076504,291.2839112335436,52.16666793823242,8015900,194773800,211282500
2020-02-27,75.03792572021484,275.8287658691406,45.266666412353516,75.20333720863722,288.8548512652725,49.31800079345703,74.97698324716842,275.8287658691406,44.599998474121094,75.09886819326128,283.1993872469276,48.66666793823242,9514600,284353500,364158000
2020-02-28,75.53418731689453,274.669921875,44.53266525268555,75.62995502669958,276.18113938347227,46.03466796875,75.22076692884758,264.73114579745976,40.768001556396484,75.32523596337482,267.6608627028327,41.97999954223633,16377200,384975800,363343500
2020-03-02,75.48446655273438,286.56488037109375,49.574668884277344,75.8159639093875,286.62978587022843,49.5793342590332,75.45829710994687,273.00104573152623,45.77799987792969,75.73744892552072,276.4777622675633,47.41733169555664,10154400,238703600,302925000
2020-03-03,75.93809509277344,278.3598327636719,49.70066833496094,76.3480941367547,290.9687308042171,53.798667907714844,75.49319458317139,275.88442635371035,47.740665435791016,75.51936402688249,286.9450141305417,53.66666793823242,9323900,300139100,386760000
2020-03-04,75.920654296875,290.0601501464844,49.96666717529297,76.24342634106847,290.2826792604954,51.10133361816406,75.89448484973872,281.2246550168901,48.31533432006836,76.12129781742885,283.8113402286171,50.930667877197266,7445600,176613400,225735000
2020-03-05,76.20853424072266,280.4180603027344,48.30266571044922,76.33066276871214,285.9900874418258,49.71666717529297,76.13874460886991,278.1466223190575,47.871334075927734,76.22597832093304,282.75443208360537,48.2513313293457,5385000,186366800,162790500
2020-03-06,76.73190307617188,275.7824401855469,46.89866638183594,76.99361073112455,277.00625129088274,47.133331298828125,76.47020207672134,269.0793482960723,45.61800003051758,76.94999057013172,271.78653593607663,46.0,10176200,228667200,189943500
2020-03-09,76.56619262695312,254.2453155517578,40.53333282470703,77.91833842588576,263.4794659690708,44.20000076293945,76.52257909971671,253.5221597051054,40.33333206176758,77.86599953099987,255.23731708309631,40.35933303833008,12445600,309417300,256105500
2020-03-10,75.5368423461914,267.4012145996094,43.02199935913086,76.49643342062535,267.4939043987404,44.53333282470703,75.5368423461914,253.56850699723532,40.53333282470703,76.27834575016446,263.89668572605297,43.96200180053711,14177600,276444100,233916000
2020-03-11,74.10614013671875,254.3658447265625,42.28200149536133,76.10382271300747,261.3934637418837,43.571998596191406,74.0363571852024,251.13946982195947,40.866668701171875,75.70254245589973,260.2438385040221,42.68000030517578,10511600,255316300,199837500
2020-03-12,70.07593536376953,230.02883911132812,37.369998931884766,74.05385254155091,247.2269998344369,39.633331298828125,66.72610511760533,229.6301682566486,36.41666793823242,72.8238414796876,237.3438501778921,38.72600173950195,16986900,392220700,283636500
2020-03-13,73.03314971923828,249.69317626953125,36.44133377075195,73.6699615501796,251.6957685778577,40.50466537475586,71.09653147790446,230.40898390666288,33.46666717529297,71.26228012276727,243.91718046875266,39.66666793823242,14137500,329566100,339604500
2020-03-16,73.80085754394531,222.3707733154297,29.67133331298828,73.84447773503396,238.17823161878607,32.9913330078125,69.36059629799767,220.06222867092552,29.47800064086914,70.93954871390733,223.60383620910417,31.299999237060547,8411000,297240000,307342500
2020-03-17,72.27423858642578,234.37705993652344,28.68000030517578,73.90553643981026,237.50147890148386,31.456666946411133,72.22189968546898,219.79339653886174,26.399999618530273,72.88488793811538,227.1825652688413,29.333999633789062,13629700,262070500,359919000
2020-03-18,70.52951049804688,222.5098419189453,24.08133316040039,72.11718755438763,230.26986812889422,26.99066734313965,70.05844060368155,211.40289627092716,23.367332458496094,71.04420056347523,219.0331256389618,25.933332443237305,10076800,327597100,356793000
2020-03-19,70.48589324951172,222.9827117919922,28.50933265686035,71.16632528683542,229.35206682364282,30.133333206176758,69.42162502477328,215.29685579474065,23.8973331451416,69.56119758487652,221.81453999708035,24.979999542236328,11007200,289322000,452932500
2020-03-20,71.68102264404297,213.3734588623047,28.50200080871582,72.01252001798382,227.98692767820097,31.799999237060547,70.38994792549796,213.0936831281744,28.38599967956543,70.39866663654564,226.17772739147492,29.213333129882812,8864500,347158800,424282500
2020-03-23,73.26868438720703,207.91786193847656,28.952667236328125,73.26868438720703,214.19409581010046,29.46666717529297,70.83482676464396,203.54407726275934,27.366666793823242,70.8435521293458,212.8045663726438,28.906667709350586,10973300,326025200,246817500
2020-03-24,73.34722137451172,226.75588989257812,33.66666793823242,73.48679397411941,227.64184863747488,34.24599838256836,72.17826840720949,218.03631124687172,31.600000381469727,72.36146118791625,218.61450391829229,31.81999969482422,9371200,235494500,343428000
2020-03-25,74.33296203613281,230.15048217773438,35.95000076293945,74.71679826573343,239.06592291440546,37.133331298828125,73.39954755956188,223.5851517615496,34.07400131225586,73.39954755956188,228.35993751877487,36.349998474121094,9655500,299430300,318340500
2020-03-26,74.67318725585938,243.5889434814453,35.21066665649414,74.7517022467783,245.0810428090124,37.33333206176758,74.18467319860343,232.25813278042165,34.150001525878906,74.1933985654844,232.69644478438633,36.49266815185547,10803800,257632800,260710500
2020-03-27,75.07444763183594,236.3334503173828,34.29066848754883,75.14423723730133,243.22518761601003,35.0533332824707,74.33295137639975,234.1232493572089,32.935333251953125,74.47253058733052,236.19356958445394,33.66666793823242,4975200,224341200,215661000
2020-03-30,75.15298461914062,244.00856018066406,33.47533416748047,75.5193701719178,244.73596848763387,34.44333267211914,75.03957481315837,236.43604589273016,32.7486686706543,75.03957481315837,238.45973456519582,34.017333984375,6030800,171369500,179971500
2020-03-31,74.455078125,240.3715057373047,34.93333435058594,75.38849244598583,245.57526819848582,36.19733428955078,74.455078125,238.94466534795134,33.133331298828125,75.24019452945139,242.99204247552908,33.41666793823242,8523900,194881100,266572500
2020-04-01,74.83976745605469,229.55364990234375,32.104000091552734,75.41680625830821,240.2876121921091,34.26333236694336,74.7960566400473,227.4553532332913,31.67333221435547,75.29440530092448,231.2602662341046,33.599998474121094,5995000,189554600,200298000
